"county","date","medi_cal","unemployment","calfresh"
"Orange",2016-06-01,"910 710",4.3,123971
"Orange",2016-07-01,"909 002",4.5,123573
"Orange",2016-08-01,"912 470",4.3,123793
"Orange",2016-09-01,"910 347",4,123021
"Orange",2016-10-01,"910 947",4,122281
"Orange",2016-11-01,"911 409",3.7,121757
"Orange",2016-12-01,"916 604",3.6,120825
"Orange",2017-01-01,"914 504",4,120368
"Orange",2017-02-01,"908 412",3.8,118186
"Orange",2017-03-01,"906 271",3.7,118158
"Orange",2017-04-01,"900 684",3.4,116202
"Orange",2017-05-01,"897 474",3.2,116316
"Orange",2017-06-01,"895 545",3.7,116037
"Orange",2017-07-01,"893 816",3.9,115149
"Orange",2017-08-01,"897 578",3.8,115627
"Orange",2017-09-01,"895 672",3.3,115089
"Orange",2017-10-01,"892 700",3.2,115302
"Orange",2017-11-01,"888 745",3.1,114309
"Orange",2017-12-01,"895 238",2.9,113785
"Orange",2018-01-01,"894 271",3.2,113584
"Orange",2018-02-01,"890 943",3.1,111321
"Orange",2018-03-01,"888 825",2.8,112044
"Orange",2018-04-01,"888 820",2.6,110752
"Orange",2018-05-01,"882 107",2.6,110203
"Orange",2018-06-01,"878 355",3.3,109744
"Orange",2018-07-01,"874 548",3.2,108635
"Orange",2018-08-01,"873 565",3.1,108255
"Orange",2018-09-01,"871 663",2.8,107215
"Orange",2018-10-01,"869 996",2.9,106965
"Orange",2018-11-01,"866 039",2.8,105325
"Orange",2018-12-01,NA,2.8,104251
"Orange",2019-01-01,NA,3.3,103534
"Orange",2019-03-01,NA,3.2,98913
"Orange",2019-04-01,NA,2.6,97218
"Orange",2019-05-01,NA,2.4,96833
"Orange",2019-06-01,NA,3,102435
"Orange",2019-07-01,NA,3.2,104569
"Orange",2019-08-01,NA,3,106642
"Orange",2019-09-01,NA,2.4,108371
"Orange",2019-10-01,NA,2.5,108947
"Orange",2019-11-01,NA,2.5,108899
"Orange",2019-12-01,NA,2.4,109877
"Orange",2020-01-01,NA,2.9,109775
"Orange",2020-02-01,NA,2.8,109687
"Orange",2020-03-01,NA,3.6,110866
"Orange",2020-04-01,NA,13.8,127910
"Orange",2020-05-01,NA,14.5,136916
"Orange",2020-06-01,NA,13.7,141812
"Orange",2020-07-01,NA,12.3,138010
"Orange",2020-08-01,NA,9.9,136155
"Orange",2020-09-01,NA,9,135062
"Orange",2020-10-01,NA,7.5,129922
"Orange",2020-11-01,NA,6.4,125767
"Orange",2020-12-01,NA,7.4,125847
"Placer",2014-01-01,"45 557",7,9024
"Placer",2014-02-01,"47 466",7.1,8948
"Placer",2014-03-01,"50 576",7,9114
"Placer",2014-04-01,"52 125",6,9099
"Placer",2014-05-01,"53 093",6,9222
"Placer",2014-06-01,"53 969",6.2,9277
"Placer",2014-07-01,"54 883",6.6,9206
"Placer",2014-08-01,"55 827",6.4,9361
"Placer",2014-09-01,"56 555",5.8,9366
"Placer",2014-10-01,"57 081",5.8,9374
"Placer",2014-11-01,"57 827",5.7,9244
"Placer",2014-12-01,"59 099",5.3,9383
"Placer",2015-01-01,"60 698",5.8,9726
"Placer",2015-02-01,"61 204",5.5,9240
"Placer",2015-03-01,"61 333",5.4,9362
"Placer",2015-04-01,"61 789",5,9342
"Placer",2015-05-01,"61 911",5,9306
"Placer",2015-06-01,"62 077",5.2,9376
"Placer",2015-07-01,"62 234",5.4,9410
"Placer",2015-08-01,"62 786",4.9,9381
"Placer",2015-09-01,"63 152",4.6,9483
"Placer",2015-10-01,"63 581",4.7,9366
"Placer",2015-11-01,"64 216",4.7,9321
"Placer",2015-12-01,"64 907",4.5,9416
"Placer",2016-01-01,"65 573",4.8,9365
"Placer",2016-02-01,"65 059",4.7,9265
"Placer",2016-03-01,"65 051",4.8,9357
"Placer",2016-04-01,"64 266",4.4,9281
"Placer",2016-05-01,"64 122",4,9370
"Placer",2016-06-01,"64 029",4.6,9442
"Placer",2016-07-01,"63 934",4.8,9397
"Placer",2016-08-01,"63 832",4.6,9339
"Placer",2016-09-01,"64 009",4.4,9269
"Placer",2016-10-01,"63 976",4.4,9213
"Placer",2016-11-01,"63 804",4.2,9120
"Placer",2016-12-01,"64 051",4.2,9017
"Placer",2017-01-01,"64 053",4.6,8877
"Placer",2017-02-01,"63 763",4.4,8696
"Placer",2017-03-01,"63 570",4.2,8850
"Placer",2017-04-01,"63 255",3.8,9127
"Placer",2017-05-01,"62 993",3.6,8719
"Placer",2017-06-01,"62 608",4,8726
"Placer",2017-07-01,"62 264",4.2,8684
"Placer",2017-08-01,"62 162",4,8686
"Placer",2017-09-01,"62 030",3.5,8670
"Placer",2017-10-01,"61 762",3.4,8593
"Placer",2017-11-01,"61 747",3.3,8556
"Placer",2017-12-01,"61 933",3.2,8522
"Placer",2018-01-01,"62 516",3.5,8576
"Placer",2018-02-01,"62 177",3.4,8387
"Placer",2018-03-01,"61 769",3.2,8486
"Placer",2018-04-01,"61 553",2.9,8328
"Placer",2018-05-01,"61 183",2.8,8247
"Placer",2018-06-01,"60 855",3.5,8229
"Placer",2018-07-01,"60 737",3.3,8161
"Placer",2018-08-01,"60 365",3.2,8578
"Placer",2018-09-01,"60 301",3,8375
"Placer",2018-10-01,"60 298",3.1,8711
"Placer",2018-11-01,"59 932",3,8232
"Placer",2018-12-01,NA,3.1,7901
"Placer",2019-01-01,NA,3.8,8015
"Placer",2019-03-01,NA,3.7,7650
"Placer",2019-04-01,NA,3,7579
"Placer",2019-05-01,NA,2.7,7506
"Placer",2019-06-01,NA,3.3,8164
"Placer",2019-07-01,NA,3.5,8368
"Placer",2019-08-01,NA,3.3,8537
"Placer",2019-09-01,NA,2.6,8585
"Placer",2019-10-01,NA,2.8,8687
"Placer",2019-11-01,NA,2.8,8600
"Placer",2019-12-01,NA,2.7,8662
"Placer",2020-01-01,NA,3.3,8642
"Placer",2020-02-01,NA,3.2,8558
"Placer",2020-03-01,NA,4,8691
"Placer",2020-04-01,NA,13.3,9763
"Placer",2020-05-01,NA,12.4,10232
"Placer",2020-06-01,NA,11.2,10270
"Placer",2020-07-01,NA,9.8,9831
"Placer",2020-08-01,NA,7.7,9475
"Placer",2020-09-01,NA,7.1,9475
"Placer",2020-10-01,NA,6,9387
"Placer",2020-11-01,NA,5.2,9233
"Placer",2020-12-01,NA,6.2,9214
"Plumas",2014-01-01,"4 245",16.2,909
"Plumas",2014-02-01,"4 367",16.3,914
"Plumas",2014-03-01,"4 655",16.2,954
"Plumas",2014-04-01,"4 787",13.1,991
"Plumas",2014-05-01,"4 851",10.4,986
"Plumas",2014-06-01,"4 925",9.4,970
"Plumas",2014-07-01,"5 012",9.5,956
"Plumas",2014-08-01,"5 088",8.9,962
"Plumas",2014-09-01,"5 120",8.1,985
"Plumas",2014-10-01,"5 232",8.5,969
"Plumas",2014-11-01,"5 289",10.4,1011
"Plumas",2014-12-01,"5 383",12.2,1033
"Plumas",2015-01-01,"5 520",14.7,1060
"Plumas",2015-02-01,"5 565",14.1,1065
"Plumas",2015-03-01,"5 636",13.7,1108
"Plumas",2015-04-01,"5 679",10.9,1126
"Plumas",2015-05-01,"5 677",9.3,1131
"Plumas",2015-06-01,"5 684",8.6,1109
"Plumas",2015-07-01,"5 723",8.5,1061
"Plumas",2015-08-01,"5 760",7.7,1063
"Plumas",2015-09-01,"5 859",7,1079
"Plumas",2015-10-01,"5 864",7.6,1078
"Plumas",2015-11-01,"5 906",10.1,1117
"Plumas",2015-12-01,"5 988",12.2,1142
"Plumas",2016-01-01,"6 146",14.5,1186
"Plumas",2016-02-01,"6 204",14.3,1206
"Plumas",2016-03-01,"6 196",14.3,1223
"Plumas",2016-04-01,"6 204",11.2,1205
"Plumas",2016-05-01,"6 218",8.1,1170
"Plumas",2016-06-01,"6 210",7.8,1141
"Plumas",2016-07-01,"6 245",7.5,1101
"Plumas",2016-08-01,"6 256",6.9,1139
"Plumas",2016-09-01,"6 246",6.5,1115
"Plumas",2016-10-01,"6 247",6.9,1132
"Plumas",2016-11-01,"6 254",8.8,1137
"Plumas",2016-12-01,"6 323",11.2,1163
"Plumas",2017-01-01,"6 384",13.3,1170
"Plumas",2017-02-01,"6 413",13.9,1142
"Plumas",2017-03-01,"6 462",13.1,1170
"Plumas",2017-04-01,"6 455",11,1161
"Plumas",2017-05-01,"6 445",7.9,1168
"Plumas",2017-06-01,"6 476",7,1135
"Plumas",2017-07-01,"6 502",6.9,1108
"Plumas",2017-08-01,"6 493",6.4,1082
"Plumas",2017-09-01,"6 425",5.7,1097
"Plumas",2017-10-01,"6 426",5.9,1139
"Plumas",2017-11-01,"6 457",7.3,1143
"Plumas",2017-12-01,"6 497",9.1,1174
"Plumas",2018-01-01,"6 570",10.8,1220
"Plumas",2018-02-01,"6 560",11.6,1191
"Plumas",2018-03-01,"6 493",11.4,1209
"Plumas",2018-04-01,"6 420",9,1193
"Plumas",2018-05-01,"6 367",6.6,1180
"Plumas",2018-06-01,"6 316",6.5,1183
"Plumas",2018-07-01,"6 246",5.8,1104
"Plumas",2018-08-01,"6 240",5.3,1094
"Plumas",2018-09-01,"6 196",4.7,1065
"Plumas",2018-10-01,"6 222",5.1,1082
"Plumas",2018-11-01,"6 251",6.4,1094
"Plumas",2018-12-01,NA,8.7,1088
"Plumas",2019-01-01,NA,11.8,1149
"Plumas",2019-03-01,NA,12.8,1136
"Plumas",2019-04-01,NA,9.9,1141
"Plumas",2019-05-01,NA,6.3,1142
"Plumas",2019-06-01,NA,6.2,1177
"Plumas",2019-07-01,NA,6.4,1214
"Plumas",2019-08-01,NA,5.8,1217
"Plumas",2019-09-01,NA,4.6,1243
"Plumas",2019-10-01,NA,4.9,1265
"Plumas",2019-11-01,NA,6,1274
"Plumas",2019-12-01,NA,7.8,1302
"Plumas",2020-01-01,NA,10.5,1296
"Plumas",2020-02-01,NA,11,1285
"Plumas",2020-03-01,NA,13.2,1289
"Plumas",2020-04-01,NA,20.5,1371
"Plumas",2020-05-01,NA,16.9,1411
"Plumas",2020-06-01,NA,13.9,1419
"Plumas",2020-07-01,NA,11.4,1378
"Plumas",2020-08-01,NA,8.2,1347
"Plumas",2020-09-01,NA,7.8,1347
"Plumas",2020-10-01,NA,6.9,1303
"Plumas",2020-11-01,NA,7.2,1271
"Plumas",2020-12-01,NA,10.7,1294
"Riverside",2014-01-01,"569 521",8.9,121060
"Riverside",2014-02-01,"595 759",8.9,120536
"Riverside",2014-03-01,"634 272",8.9,121352
"Riverside",2014-04-01,"653 026",7.8,121622
"Riverside",2014-05-01,"664 276",7.8,122521
"Riverside",2014-06-01,"675 019",8.3,123420
"Riverside",2014-07-01,"688 240",9,124316
"Riverside",2014-08-01,"701 303",8.8,125528
"Riverside",2014-09-01,"710 630",7.9,126948
"Riverside",2014-10-01,"720 337",7.7,127594
"Riverside",2014-11-01,"730 640",7.4,127600
"Riverside",2014-12-01,"745 037",6.9,127904
"Riverside",2015-01-01,"763 615",7.4,126931
"Riverside",2015-02-01,"778 530",7.1,126156
"Riverside",2015-03-01,"785 035",6.9,126279
"Riverside",2015-04-01,"791 869",6.4,126536
"Riverside",2015-05-01,"794 370",6.4,127058
"Riverside",2015-06-01,"792 000",6.9,128538
"Riverside",2015-07-01,"797 759",7.5,129532
"Riverside",2015-08-01,"806 351",7,130923
"Riverside",2015-09-01,"813 728",6.4,131862
"Riverside",2015-10-01,"812 475",6.4,132172
"Riverside",2015-11-01,"814 888",6.1,131692
"Riverside",2015-12-01,"816 430",5.8,131488
"Riverside",2016-01-01,"829 484",6.1,130276
"Riverside",2016-02-01,"832 380",6.1,129440
"Riverside",2016-03-01,"835 272",6.2,129645
"Riverside",2016-04-01,"835 372",5.8,128893
"Riverside",2016-05-01,"838 576",5.5,128980
"Riverside",2016-06-01,"840 651",6.4,129100
"Riverside",2016-07-01,"842 174",6.9,128747
"Riverside",2016-08-01,"845 800",6.8,130293
"Riverside",2016-09-01,"848 292",6.4,129515
"Riverside",2016-10-01,"847 562",6.2,128773
"Riverside",2016-11-01,"847 190",5.7,127953
"Riverside",2016-12-01,"846 297",5.5,126507
"Riverside",2017-01-01,"849 724",6,125483
"Riverside",2017-02-01,"848 547",5.7,123373
"Riverside",2017-03-01,"845 704",5.5,123262
"Riverside",2017-04-01,"841 303",5,121906
"Riverside",2017-05-01,"839 709",4.7,122242
"Riverside",2017-06-01,"836 921",5.4,122275
"Riverside",2017-07-01,"836 344",5.8,121753
"Riverside",2017-08-01,"838 810",5.8,123150
"Riverside",2017-09-01,"836 229",5.1,122740
"Riverside",2017-10-01,"833 928",4.9,122806
"Riverside",2017-11-01,"835 315",4.6,122029
"Riverside",2017-12-01,"833 931",4.4,120891
"Riverside",2018-01-01,"837 348",4.7,120061
"Riverside",2018-02-01,"836 144",4.5,117728
"Riverside",2018-03-01,"833 494",4.2,117832
"Riverside",2018-04-01,"830 188",3.8,116445
"Riverside",2018-05-01,"830 986",3.8,116198
"Riverside",2018-06-01,"829 761",4.8,116060
"Riverside",2018-07-01,"831 925",4.7,115401
"Riverside",2018-08-01,"834 404",4.7,115661
"Riverside",2018-09-01,"833 735",4.4,115016
"Riverside",2018-10-01,"833 962",4.4,115157
"Riverside",2018-11-01,"834 344",4.1,113910
"Riverside",2018-12-01,NA,4.1,112032
"Riverside",2019-01-01,NA,4.8,111236
"Riverside",2019-03-01,NA,4.7,108012
"Riverside",2019-04-01,NA,3.8,107753
"Riverside",2019-05-01,NA,3.6,108249
"Riverside",2019-06-01,NA,4.4,113429
"Riverside",2019-07-01,NA,4.8,117656
"Riverside",2019-08-01,NA,4.6,120127
"Riverside",2019-09-01,NA,3.8,121660
"Riverside",2019-10-01,NA,3.9,122576
"Riverside",2019-11-01,NA,3.8,122232
"Riverside",2019-12-01,NA,3.7,122208
"Riverside",2020-01-01,NA,4.2,120637
"Riverside",2020-02-01,NA,4.1,119359
"Riverside",2020-03-01,NA,5.3,121285
"Riverside",2020-04-01,NA,15.3,134406
"Riverside",2020-05-01,NA,15.8,142244
"Riverside",2020-06-01,NA,14.8,145900
"Riverside",2020-07-01,NA,13.7,137553
"Riverside",2020-08-01,NA,11.2,133183
"Riverside",2020-09-01,NA,10.5,130900
"Riverside",2020-10-01,NA,9,123843
"Riverside",2020-11-01,NA,7.8,119370
"Riverside",2020-12-01,NA,9.1,118041
"Sacramento",2014-01-01,"406 197",8.2,97098
"Sacramento",2014-02-01,"423 219",8.2,97394
"Sacramento",2014-03-01,"445 605",8.1,98416
"Sacramento",2014-04-01,"457 870",7.1,99448
"Sacramento",2014-05-01,"465 839",7,100205
"Sacramento",2014-06-01,"473 172",7.3,101074
"Sacramento",2014-07-01,"478 025",7.7,101502
"Sacramento",2014-08-01,"482 309",7.4,102650
"Sacramento",2014-09-01,"488 960",6.8,103388
"Sacramento",2014-10-01,"494 770",6.7,103843
"Sacramento",2014-11-01,"500 449",6.6,103679
"Sacramento",2014-12-01,"509 108",6.3,104240
"Sacramento",2015-01-01,"520 071",6.8,103939
"Sacramento",2015-02-01,"525 476",6.5,103320
"Sacramento",2015-03-01,"528 186",6.3,103740
"Sacramento",2015-04-01,"531 208",5.9,103785
"Sacramento",2015-05-01,"530 559",5.9,104366
"Sacramento",2015-06-01,"531 563",6.1,105099
"Sacramento",2015-07-01,"533 138",6.4,105023
"Sacramento",2015-08-01,"538 226",6,105471
"Sacramento",2015-09-01,"541 246",5.5,105233
"Sacramento",2015-10-01,"544 532",5.6,105259
"Sacramento",2015-11-01,"550 835",5.5,104809
"Sacramento",2015-12-01,"555 392",5.4,104929
"Sacramento",2016-01-01,"558 485",5.7,104430
"Sacramento",2016-02-01,"559 229",5.6,104048
"Sacramento",2016-03-01,"561 754",5.7,103841
"Sacramento",2016-04-01,"557 938",5.3,103428
"Sacramento",2016-05-01,"558 826",4.9,103205
"Sacramento",2016-06-01,"558 264",5.6,102866
"Sacramento",2016-07-01,"556 701",5.8,102234
"Sacramento",2016-08-01,"557 258",5.6,102492
"Sacramento",2016-09-01,"558 078",5.3,101529
"Sacramento",2016-10-01,"557 291",5.4,101002
"Sacramento",2016-11-01,"558 632",5,100229
"Sacramento",2016-12-01,"561 120",5.1,99968
"Sacramento",2017-01-01,"561 933",5.5,99593
"Sacramento",2017-02-01,"561 752",5.3,98368
"Sacramento",2017-03-01,"561 869",5.1,99506
"Sacramento",2017-04-01,"558 933",4.6,98716
"Sacramento",2017-05-01,"557 853",4.3,98777
"Sacramento",2017-06-01,"554 486",4.8,98582
"Sacramento",2017-07-01,"550 558",5,97997
"Sacramento",2017-08-01,"552 277",4.9,98666
"Sacramento",2017-09-01,"549 685",4.2,98208
"Sacramento",2017-10-01,"548 761",4.1,97936
"Sacramento",2017-11-01,"546 091",4,96860
"Sacramento",2017-12-01,"548 912",3.9,96516
"Sacramento",2018-01-01,"546 594",4.3,96362
"Sacramento",2018-02-01,"545 602",4.1,94749
"Sacramento",2018-03-01,"543 346",3.9,95602
"Sacramento",2018-04-01,"540 854",3.5,95020
"Sacramento",2018-05-01,"540 051",3.4,94933
"Sacramento",2018-06-01,"537 624",4.2,94780
"Sacramento",2018-07-01,"537 256",4,94573
"Sacramento",2018-08-01,"537 026",3.9,94658
"Sacramento",2018-09-01,"535 304",3.6,93960
"Sacramento",2018-10-01,"535 467",3.6,94345
"Sacramento",2018-11-01,"534 909",3.5,93508
"Sacramento",2018-12-01,NA,3.7,93495
"Sacramento",2019-01-01,NA,4.4,93983
"Sacramento",2019-03-01,NA,4.3,91135
"Sacramento",2019-04-01,NA,3.5,90668
"Sacramento",2019-05-01,NA,3.2,90512
"Sacramento",2019-06-01,NA,3.9,99131
"Sacramento",2019-07-01,NA,4.1,102734
"Sacramento",2019-08-01,NA,3.9,105854
"Sacramento",2019-09-01,NA,3.1,107293
"Sacramento",2019-10-01,NA,3.2,108176
"Sacramento",2019-11-01,NA,3.2,108769
"Sacramento",2019-12-01,NA,3.2,109525
"Sacramento",2020-01-01,NA,3.9,109778
"Sacramento",2020-02-01,NA,3.7,109702
"Sacramento",2020-03-01,NA,4.7,109933
"Sacramento",2020-04-01,NA,14.7,115999
"Sacramento",2020-05-01,NA,14.1,119470
"Sacramento",2020-06-01,NA,13.6,123598
"Sacramento",2020-07-01,NA,12.5,123140
"Sacramento",2020-08-01,NA,10.3,121167
"Sacramento",2020-09-01,NA,9.8,119020
"Sacramento",2020-10-01,NA,8.4,115408
"Sacramento",2020-11-01,NA,7.4,111399
"Sacramento",2020-12-01,NA,8.5,109847
"San Benito",2014-01-01,"14 044",11.3,2757
"San Benito",2014-02-01,"14 482",11.3,2724
"San Benito",2014-03-01,"15 217",11.3,2747
"San Benito",2014-04-01,"15 540",9.8,2752
"San Benito",2014-05-01,"15 711",9.3,2739
"San Benito",2014-06-01,"15 891",9,2707
"San Benito",2014-07-01,"16 037",9.1,2710
"San Benito",2014-08-01,"16 278",8.5,2718
"San Benito",2014-09-01,"16 152",7.6,2707
"San Benito",2014-10-01,"16 279",7.8,2658
"San Benito",2014-11-01,"16 461",8.3,2641
"San Benito",2014-12-01,"16 804",8.6,2709
"San Benito",2015-01-01,"17 260",9.4,2731
"San Benito",2015-02-01,"17 554",9.2,2727
"San Benito",2015-03-01,"17 663",9,2798
"San Benito",2015-04-01,"17 814",8.2,2781
"San Benito",2015-05-01,"17 789",7.9,2779
"San Benito",2015-06-01,"17 711",7.5,2761
"San Benito",2015-07-01,"17 842",7.2,2702
"San Benito",2015-08-01,"18 027",6.6,2700
"San Benito",2015-09-01,"18 101",6.1,2710
"San Benito",2015-10-01,"18 057",6.4,2681
"San Benito",2015-11-01,"18 216",7,2639
"San Benito",2015-12-01,"18 244",7.4,2662
"San Benito",2016-01-01,"18 558",8.2,2679
"San Benito",2016-02-01,"18 692",8,2697
"San Benito",2016-03-01,"18 702",8.2,2702
"San Benito",2016-04-01,"18 758",7.2,2650
"San Benito",2016-05-01,"18 873",6.4,2631
"San Benito",2016-06-01,"18 875",6.6,2584
"San Benito",2016-07-01,"18 973",6.5,2514
"San Benito",2016-08-01,"18 965",6.3,2483
"San Benito",2016-09-01,"19 073",5.9,2447
"San Benito",2016-10-01,"19 063",5.9,2395
"San Benito",2016-11-01,"18 925",6,2363
"San Benito",2016-12-01,"19 000",6.7,2381
"San Benito",2017-01-01,"19 146",7.4,2330
"San Benito",2017-02-01,"19 150",7.5,2347
"San Benito",2017-03-01,"19 140",7.2,2356
"San Benito",2017-04-01,"19 047",6.2,2328
"San Benito",2017-05-01,"18 961",5.6,2289
"San Benito",2017-06-01,"18 844",5.6,2244
"San Benito",2017-07-01,"18 731",5.6,2180
"San Benito",2017-08-01,"18 668",5.3,2146
"San Benito",2017-09-01,"18 638",4.5,2122
"San Benito",2017-10-01,"18 651",4.6,2130
"San Benito",2017-11-01,"18 585",4.9,2123
"San Benito",2017-12-01,"18 471",5.4,2119
"San Benito",2018-01-01,"18 528",6.1,2128
"San Benito",2018-02-01,"18 428",6.3,2127
"San Benito",2018-03-01,"18 473",6.1,2155
"San Benito",2018-04-01,"18 445",5.1,2128
"San Benito",2018-05-01,"18 368",4.8,2120
"San Benito",2018-06-01,"18 394",5.3,2100
"San Benito",2018-07-01,"18 400",4.9,2097
"San Benito",2018-08-01,"18 452",4.5,2100
"San Benito",2018-09-01,"18 326",4,2102
"San Benito",2018-10-01,"18 318",4.2,2103
"San Benito",2018-11-01,"18 244",4.4,2090
"San Benito",2018-12-01,NA,5.3,2123
"San Benito",2019-01-01,NA,6.6,2094
"San Benito",2019-03-01,NA,6.9,2085
"San Benito",2019-04-01,NA,5.3,2056
"San Benito",2019-05-01,NA,4.5,2054
"San Benito",2019-06-01,NA,4.9,2115
"San Benito",2019-07-01,NA,5.1,2165
"San Benito",2019-08-01,NA,4.6,2188
"San Benito",2019-09-01,NA,3.7,2159
"San Benito",2019-10-01,NA,4,2176
"San Benito",2019-11-01,NA,4.3,2185
"San Benito",2019-12-01,NA,5,2211
"San Benito",2020-01-01,NA,6.2,2215
"San Benito",2020-02-01,NA,6.2,2233
"San Benito",2020-03-01,NA,7.9,2270
"San Benito",2020-04-01,NA,19.8,2576
"San Benito",2020-05-01,NA,15.5,2727
"San Benito",2020-06-01,NA,13.8,2825
"San Benito",2020-07-01,NA,11.9,2735
"San Benito",2020-08-01,NA,9.2,2710
"San Benito",2020-09-01,NA,8.7,2667
"San Benito",2020-10-01,NA,7.5,2546
"San Benito",2020-11-01,NA,6.9,2503
"San Benito",2020-12-01,NA,8.7,2562
"San Bernardino",2014-01-01,"636 120",8.9,166127
"San Bernardino",2014-02-01,"664 492",8.8,166723
"San Bernardino",2014-03-01,"704 210",8.8,168054
"San Bernardino",2014-04-01,"722 555",7.8,168897
"San Bernardino",2014-05-01,"733 296",7.8,170331
"San Bernardino",2014-06-01,"744 380",8.3,171326
"San Bernardino",2014-07-01,"753 314",8.8,172721
"San Bernardino",2014-08-01,"762 138",8.3,174601
"San Bernardino",2014-09-01,"768 914",7.5,176313
"San Bernardino",2014-10-01,"779 821",7.4,176843
"San Bernardino",2014-11-01,"779 455",7.1,176992
"San Bernardino",2014-12-01,"790 688",6.7,177248
"San Bernardino",2015-01-01,"809 316",7.2,177354
"San Bernardino",2015-02-01,"822 918",6.9,177081
"San Bernardino",2015-03-01,"831 166",6.8,177716
"San Bernardino",2015-04-01,"840 942",6.3,178228
"San Bernardino",2015-05-01,"844 157",6.4,178811
"San Bernardino",2015-06-01,"843 769",6.8,180636
"San Bernardino",2015-07-01,"845 971",7.1,181362
"San Bernardino",2015-08-01,"855 222",6.5,182115
"San Bernardino",2015-09-01,"862 349",6,182950
"San Bernardino",2015-10-01,"861 154",6,183260
"San Bernardino",2015-11-01,"860 968",5.8,182434
"San Bernardino",2015-12-01,"860 549",5.6,181399
"San Bernardino",2016-01-01,"874 382",5.9,180293
"San Bernardino",2016-02-01,"878 166",5.8,179978
"San Bernardino",2016-03-01,"874 919",5.9,179815
"San Bernardino",2016-04-01,"870 318",5.6,179119
"San Bernardino",2016-05-01,"871 032",5.3,179412
